"temperature","humidity","wind_speed","pressure","precipitation","hour","month","dayofweek","pm25_lag_1","pm25_lag_3","pm25_lag_6","pm25_lag_24","pm25_lag_168","pm25_roll_mean_24","pm25_roll_max_24","pm25_roll_min_24","pm25_roll_mean_168","pm25_volatility_24","pm25_diff_1","pm25_diff_24","precipitation_log","is_rain","hour_sin","hour_cos","month_sin","month_cos","dow_sin","dow_cos","temp_humidity","temp_diff_1","humidity_diff_1"
"1.4117647058823537","-1.2352941176470589","1.03921568627451","-0.034482758620697766","0.5","11","9","6","15.9","20.7","14.9","13.6","38.6","20.554166666666667","39.9","11.0","26.929940476190474","8.101582194730362","-3.9999999999999982","-2.700000000000001","0.5227586988632226","1","0.258819045102521","-0.9659258262890682","-1.0","-1.8369701987210297e-16","-0.7818314824680299","0.6234898018587334","2090.4","0.8999999999999986","-4.0"
"1.4117647058823537","-1.3529411764705883","0.9803921568627452","-0.379310344827597","1.0","12","9","6","21.0","19.9","23.8","12.7","35.1","20.8625","39.9","11.0","26.825178571428573","7.965076625631098","5.1","7.4","1.0","1","1.2246467991473532e-16","-1.0","-1.0","-1.8369701987210297e-16","-0.7818314824680299","0.6234898018587334","2028.0","0.8000000000000007","-7.0"
"1.0588235294117656","-0.9411764705882353","-0.07843137254901968","-0.9655172413793415","15.0","13","9","6","15.0","15.9","24.1","11.7","48.9","20.958333333333332","39.9","11.0","26.705535714285713","7.875935647200371","-6.0","2.3000000000000007","7.60356803384786","1","-0.2588190451025208","-0.9659258262890683","-1.0","-1.8369701987210297e-16","-0.7818314824680299","0.6234898018587334","2160.0","0.0","-2.0"
"1.000000000000001","-0.9411764705882353","0.4901960784313726","-1.1724137931034497","10.5","14","9","6","15.8","21.0","20.7","11.7","26.1","21.129166666666666","39.9","11.0","26.508511904761907","7.709084373909711","0.8000000000000007","4.100000000000001","6.205531213018993","1","-0.4999999999999997","-0.8660254037844388","-1.0","-1.8369701987210297e-16","-0.7818314824680299","0.6234898018587334","2145.6","-1.1999999999999993","7.0"
"0.3529411764705892","-0.35294117647058826","-0.05882352941176468","-1.2413793103448452","13.5","15","9","6","12.8","15.0","19.9","15.3","29.0","21.175","39.9","11.0","26.429345238095237","7.653657835366725","-3.0","1.1000000000000014","7.175963405845382","1","-0.7071067811865471","-0.7071067811865479","-1.0","-1.8369701987210297e-16","-0.7818314824680299","0.6234898018587334","2263.2000000000003","-0.1999999999999993","0.0"
"0.500000000000001","-0.47058823529411764","0.11764705882352935","-0.9655172413793415","6.999999999999999","16","9","6","14.1","15.8","15.9","17.4","31.2","21.125","39.9","11.0","26.34065476190476","7.6975010061143445","1.299999999999999","-1.200000000000001","4.801784016923929","1","-0.8660254037844385","-0.5000000000000004","-1.0","-1.8369701987210297e-16","-0.7818314824680299","0.6234898018587334","2248.0","-2.1999999999999993","10.0"
"-0.11764705882352905","0.17647058823529413","0.29411764705882354","-0.7241379310344963","26.0","17","9","6","16.8","12.8","21.0","24.6","14.6","21.099999999999998","39.9","11.0","26.254940476190477","7.7110874437538515","2.700000000000001","-0.5999999999999979","10.007315229942924","1","-0.9659258262890683","-0.25881904510252063","-1.0","-1.8369701987210297e-16","-0.7818314824680299","0.6234898018587334","2366.0","0.5","-2.0"
"-0.08823529411764626","0.17647058823529413","-0.7647058823529412","-0.48275862068965114","0.5","18","9","6","21.0","14.1","15.0","39.9","15.5","20.95","39.9","11.0","26.29303571428571","7.6749734456417045","4.199999999999999","-3.6000000000000014","0.5227586988632226","1","-1.0","-1.8369701987210297e-16","-1.0","-1.8369701987210297e-16","-0.7818314824680299","0.6234898018587334","2375.1","-2.1000000000000014","11.0"
"-0.14705882352941183","0.35294117647058826","-1.1372549019607843","-0.31034482758620147","1.0","19","9","6","29.3","16.8","15.8","29.2","16.2","20.508333333333333","37.2","11.0","26.37517857142857","6.7911654033923305","8.3","-10.599999999999998","1.0","1","-0.9659258262890684","0.2588190451025203","-1.0","-1.8369701987210297e-16","-0.7818314824680299","0.6234898018587334","2434.6","0.10000000000000142","0.0"
"0.1764705882352946","0.23529411764705882","-0.2745098039215687","-0.24137931034484517","0.0","20","9","6","26.2","21.0","12.8","24.2","15.8","20.383333333333336","37.2","11.0","26.43470238095238","6.650378653271189","-3.1000000000000014","-3.0","0.0","0","-0.8660254037844386","0.5000000000000001","-1.0","-1.8369701987210297e-16","-0.7818314824680299","0.6234898018587334","2484.0","-0.20000000000000284","3.0"
"0.1764705882352946","0.23529411764705882","-0.5294117647058825","0.1034482758620541","0.5","21","9","6","20.5","29.3","14.1","11.7","15.1","20.229166666666668","37.2","11.0","26.46267857142857","6.600756160021294","-5.699999999999999","-3.6999999999999993","0.5227586988632226","1","-0.7071067811865477","0.7071067811865474","-1.0","-1.8369701987210297e-16","-0.7818314824680299","0.6234898018587334","2484.0","1.1000000000000014","-2.0"
