time,temperature,humidity,wind_speed,pressure,precipitation,pm25,n_obs,hour,month,dayofweek,pm25_interpolated,pm25_raw,pm25_outlier_iqr
2025-06-23 22:00:00,26.5,90,6.6,1007.9,0.0,26.5,1.0,22,6,0,False,26.5,0
2025-06-23 23:00:00,26.1,89,5.7,1008.2,1.4,13.4,1.0,23,6,0,False,13.4,0
2025-06-24 00:00:00,25.9,91,1.2,1008.0,0.2,31.4,1.0,0,6,1,False,31.4,0
2025-06-24 01:00:00,25.3,96,2.2,1007.0,0.0,24.8,1.0,1,6,1,False,24.8,0
2025-06-24 02:00:00,24.9,97,2.6,1007.2,0.0,26.1,1.0,2,6,1,False,26.1,0
2025-06-24 03:00:00,25.3,93,4.9,1006.1,0.2,13.6,1.0,3,6,1,False,13.6,0
2025-06-24 04:00:00,24.9,95,4.2,1006.1,0.0,24.5,1.0,4,6,1,False,24.5,0
2025-06-24 05:00:00,24.7,96,5.2,1006.5,0.0,13.9,1.0,5,6,1,False,13.9,0
2025-06-24 06:00:00,25.0,96,6.6,1007.2,0.0,33.4,1.0,6,6,1,False,33.4,0
2025-06-24 07:00:00,25.9,90,10.9,1007.9,0.0,27.1,1.0,7,6,1,False,27.1,0
2025-06-24 08:00:00,27.5,84,9.7,1007.0,0.0,28.9,1.0,8,6,1,False,28.9,0
2025-06-24 09:00:00,28.9,79,9.0,1007.2,0.0,26.4,1.0,9,6,1,False,26.4,0
2025-06-24 10:00:00,30.0,71,12.0,1007.4,0.1,20.0,1.0,10,6,1,False,20.0,0
2025-06-24 11:00:00,30.9,69,9.4,1007.1,0.1,15.2,1.0,11,6,1,False,15.2,0
2025-06-24 12:00:00,31.2,68,8.9,1006.4,0.1,16.0,1.0,12,6,1,False,16.0,0
2025-06-24 13:00:00,31.5,66,7.7,1005.3,0.1,13.5,1.0,13,6,1,False,13.5,0
2025-06-24 14:00:00,28.1,79,19.0,1004.9,6.7,12.4,1.0,14,6,1,False,12.4,0
2025-06-24 15:00:00,26.5,88,5.4,1004.7,2.6,15.8,1.0,15,6,1,False,15.8,0
2025-06-24 16:00:00,26.3,88,9.4,1003.9,0.3,16.2,1.0,16,6,1,False,16.2,0
2025-06-24 17:00:00,27.0,87,6.4,1005.1,0.1,28.8,1.0,17,6,1,False,28.8,0
2025-06-24 18:00:00,26.9,89,5.2,1005.8,0.1,24.1,1.0,18,6,1,False,24.1,0
2025-06-24 19:00:00,26.6,91,3.3,1006.1,0.0,39.2,1.0,19,6,1,False,39.2,0
2025-06-24 20:00:00,28.0,83,7.4,1006.6,0.0,39.8,1.0,20,6,1,False,39.8,0
2025-06-24 21:00:00,27.5,86,4.3,1007.4,0.0,29.9,1.0,21,6,1,False,29.9,0
2025-06-24 22:00:00,27.0,89,3.3,1007.8,0.0,25.4,1.0,22,6,1,False,25.4,0
2025-06-24 23:00:00,26.8,90,5.3,1007.6,0.0,38.5,1.0,23,6,1,False,38.5,0
2025-06-25 00:00:00,26.3,89,6.4,1007.4,0.0,31.3,1.0,0,6,2,False,31.3,0
2025-06-25 01:00:00,26.0,89,4.2,1007.0,0.0,26.1,1.0,1,6,2,False,26.1,0
2025-06-25 02:00:00,25.6,90,5.4,1006.3,0.0,30.2,1.0,2,6,2,False,30.2,0
2025-06-25 03:00:00,25.4,91,5.7,1006.0,0.0,26.8,1.0,3,6,2,False,26.8,0
2025-06-25 04:00:00,25.4,91,7.0,1006.0,0.0,25.6,1.0,4,6,2,False,25.6,0
2025-06-25 05:00:00,25.1,92,7.2,1006.6,0.0,25.8,,5,6,2,True,25.8,0
2025-06-25 06:00:00,25.2,93,7.4,1007.2,0.0,26.0,,6,6,2,True,26.0,0
2025-06-25 07:00:00,26.5,88,7.8,1007.9,0.0,26.2,,7,6,2,True,26.2,0
2025-06-25 08:00:00,28.0,85,8.5,1008.4,0.1,26.4,1.0,8,6,2,False,26.4,0
2025-06-25 09:00:00,29.1,80,8.7,1008.8,0.1,27.4,1.0,9,6,2,False,27.4,0
2025-06-25 10:00:00,30.1,76,8.9,1008.3,0.1,25.0,1.0,10,6,2,False,25.0,0
2025-06-25 11:00:00,31.5,68,10.2,1007.6,0.1,21.1,1.0,11,6,2,False,21.1,0
2025-06-25 12:00:00,27.1,85,8.0,1007.7,9.1,17.1,1.0,12,6,2,False,17.1,0
2025-06-25 13:00:00,27.0,85,3.1,1006.6,0.6,17.5,1.0,13,6,2,False,17.5,0
2025-06-25 14:00:00,28.4,80,3.6,1005.9,0.1,20.95,,14,6,2,True,20.95,0
2025-06-25 15:00:00,29.1,76,3.1,1004.7,0.0,24.4,1.0,15,6,2,False,24.4,0
2025-06-25 16:00:00,28.9,76,7.5,1004.8,0.2,34.8,1.0,16,6,2,False,34.8,0
2025-06-25 17:00:00,25.9,93,13.1,1006.3,7.6,41.2,1.0,17,6,2,False,41.2,0
2025-06-25 18:00:00,25.4,92,2.1,1006.0,1.8,41.94137931034483,,18,6,2,True,41.94137931034483,0
2025-06-25 19:00:00,25.4,92,2.3,1007.2,0.1,42.68275862068966,,19,6,2,True,42.68275862068966,0
2025-06-25 20:00:00,25.8,91,3.3,1007.7,0.1,43.42413793103449,,20,6,2,True,43.42413793103449,0
2025-06-26 22:00:00,25.0,96,4.2,1009.2,0.3,62.7,1.0,22,6,3,False,62.7,0
2025-06-26 23:00:00,24.9,97,3.9,1009.2,0.3,51.0,1.0,23,6,3,False,51.0,0
2025-06-27 00:00:00,25.0,97,2.6,1009.0,0.3,54.6,1.0,0,6,4,False,54.6,0
2025-06-27 01:00:00,24.9,96,1.7,1008.1,0.2,54.7,1.0,1,6,4,False,54.7,0
2025-06-27 02:00:00,25.0,96,0.7,1007.6,0.1,53.5,1.0,2,6,4,False,53.5,0
2025-06-27 03:00:00,25.0,94,1.0,1006.7,0.0,49.2,1.0,3,6,4,False,49.2,0
2025-06-27 04:00:00,24.8,97,4.0,1007.0,0.1,42.8,1.0,4,6,4,False,42.8,0
2025-06-27 05:00:00,24.6,98,3.1,1006.8,0.1,44.9,1.0,5,6,4,False,44.9,0
2025-06-27 06:00:00,24.9,98,6.7,1007.4,0.0,49.5,1.0,6,6,4,False,49.5,0
2025-06-27 07:00:00,25.9,92,8.5,1007.9,0.0,54.4,1.0,7,6,4,False,54.4,0
2025-06-27 08:00:00,27.4,86,6.5,1007.4,0.1,47.2,1.0,8,6,4,False,47.2,0
2025-06-27 09:00:00,29.0,78,8.9,1008.2,0.1,43.5,1.0,9,6,4,False,43.5,0
2025-06-27 10:00:00,30.0,73,9.1,1008.1,0.0,34.3,1.0,10,6,4,False,34.3,0
2025-06-27 11:00:00,31.0,69,11.6,1007.8,0.1,32.6,1.0,11,6,4,False,32.6,0
2025-06-27 12:00:00,28.6,79,8.4,1007.5,1.9,19.8,1.0,12,6,4,False,19.8,0
2025-06-27 13:00:00,28.9,76,11.5,1006.8,1.5,28.3,1.0,13,6,4,False,28.3,0
2025-06-27 14:00:00,28.5,81,7.8,1006.2,2.1,33.6,1.0,14,6,4,False,33.6,0
2025-06-27 15:00:00,28.6,78,10.2,1005.6,0.2,33.3,1.0,15,6,4,False,33.3,0
2025-06-27 16:00:00,27.3,84,7.1,1005.6,2.9,37.9,1.0,16,6,4,False,37.9,0
2025-06-27 17:00:00,27.5,85,8.0,1005.8,0.0,50.9,1.0,17,6,4,False,50.9,0
2025-06-27 18:00:00,27.6,84,5.0,1006.1,0.0,68.2,1.0,18,6,4,False,68.2,0
2025-06-27 19:00:00,27.0,87,4.1,1006.6,0.0,63.8,1.0,19,6,4,False,63.8,0
2025-06-27 20:00:00,26.6,92,2.7,1006.9,0.0,51.9,1.0,20,6,4,False,51.9,0
2025-06-27 21:00:00,26.5,92,2.8,1007.6,0.0,56.1,1.0,21,6,4,False,56.1,0
2025-06-27 22:00:00,26.3,91,3.2,1008.0,0.0,49.4,1.0,22,6,4,False,49.4,0
2025-06-27 23:00:00,26.2,91,4.8,1008.3,0.0,46.8,1.0,23,6,4,False,46.8,0
2025-06-28 00:00:00,25.9,93,6.1,1007.9,0.0,40.9,1.0,0,6,5,False,40.9,0
2025-06-28 01:00:00,25.5,94,6.3,1007.7,0.0,37.1,1.0,1,6,5,False,37.1,0
2025-06-28 02:00:00,25.4,95,5.1,1007.5,0.0,33.4,1.0,2,6,5,False,33.4,0
2025-06-28 03:00:00,25.2,95,3.5,1007.6,0.0,32.2,1.0,3,6,5,False,32.2,0
2025-06-28 04:00:00,25.1,96,4.2,1007.3,0.0,34.7,1.0,4,6,5,False,34.7,0
2025-06-28 05:00:00,25.0,96,7.3,1007.3,0.0,37.2,1.0,5,6,5,False,37.2,0
2025-06-28 06:00:00,25.2,96,8.9,1007.5,0.0,42.1,1.0,6,6,5,False,42.1,0
2025-06-28 07:00:00,26.2,91,11.7,1007.8,0.0,41.3,1.0,7,6,5,False,41.3,0
2025-06-28 08:00:00,27.9,87,9.1,1008.1,0.1,36.6,1.0,8,6,5,False,36.6,0
2025-06-28 09:00:00,29.1,80,9.7,1008.3,0.0,35.6,1.0,9,6,5,False,35.6,0
2025-06-28 10:00:00,30.0,74,11.0,1007.9,0.0,28.7,1.0,10,6,5,False,28.7,0
2025-06-28 11:00:00,30.6,67,12.8,1007.2,0.3,19.0,1.0,11,6,5,False,19.0,0
2025-06-28 12:00:00,27.2,84,18.9,1007.4,6.6,17.8,1.0,12,6,5,False,17.8,0
2025-06-28 13:00:00,27.9,83,7.8,1006.8,2.0,16.2,1.0,13,6,5,False,16.2,0
2025-06-28 14:00:00,29.3,80,9.3,1005.7,0.0,12.5,1.0,14,6,5,False,12.5,0
2025-06-28 15:00:00,29.4,73,17.6,1005.0,2.1,19.9,1.0,15,6,5,False,19.9,0
2025-06-28 16:00:00,26.8,85,9.3,1005.1,3.3,21.2,1.0,16,6,5,False,21.2,0
2025-06-28 17:00:00,27.1,85,6.4,1004.9,0.1,18.1,1.0,17,6,5,False,18.1,0
2025-06-28 18:00:00,27.2,85,2.3,1004.7,0.0,18.2,1.0,18,6,5,False,18.2,0
2025-06-28 19:00:00,26.5,90,1.8,1004.8,0.0,25.4,1.0,19,6,5,False,25.4,0
2025-06-28 20:00:00,26.5,89,3.2,1005.5,0.0,24.6,1.0,20,6,5,False,24.6,0
2025-06-28 21:00:00,26.2,90,6.1,1006.1,0.0,16.6,1.0,21,6,5,False,16.6,0
2025-06-28 22:00:00,25.8,91,6.9,1006.6,0.0,19.4,1.0,22,6,5,False,19.4,0
2025-06-28 23:00:00,25.4,93,6.1,1006.8,0.0,26.5,1.0,23,6,5,False,26.5,0
2025-06-29 00:00:00,25.2,94,6.7,1006.7,0.0,15.5,1.0,0,6,6,False,15.5,0
2025-06-29 01:00:00,25.2,94,6.9,1006.2,0.0,16.4,1.0,1,6,6,False,16.4,0
2025-06-29 02:00:00,25.1,94,7.2,1006.1,0.0,12.8,1.0,2,6,6,False,12.8,0
2025-06-29 03:00:00,25.0,94,7.7,1005.9,0.0,18.8,1.0,3,6,6,False,18.8,0
2025-06-29 04:00:00,24.9,94,8.2,1006.1,0.0,25.3,1.0,4,6,6,False,25.3,0
2025-06-29 05:00:00,25.0,94,10.0,1006.1,0.0,29.9,1.0,5,6,6,False,29.9,0
2025-06-29 06:00:00,25.3,93,10.5,1006.2,0.0,35.0,1.0,6,6,6,False,35.0,0
2025-06-29 07:00:00,26.4,88,10.3,1006.6,0.0,24.2,1.0,7,6,6,False,24.2,0
2025-06-29 08:00:00,27.5,83,11.6,1006.8,0.7,24.8,1.0,8,6,6,False,24.8,0
2025-06-29 09:00:00,28.5,79,12.2,1007.1,0.0,19.4,1.0,9,6,6,False,19.4,0
2025-06-29 10:00:00,29.5,77,12.0,1006.7,0.1,16.1,1.0,10,6,6,False,16.1,0
2025-06-29 11:00:00,30.5,70,13.0,1005.8,0.1,12.6,1.0,11,6,6,False,12.6,0
2025-06-29 12:00:00,31.2,64,14.0,1005.2,0.0,12.1,1.0,12,6,6,False,12.1,0
2025-06-29 13:00:00,31.0,62,19.4,1004.5,1.1,13.4,1.0,13,6,6,False,13.4,0
2025-06-29 14:00:00,29.0,77,9.6,1003.9,0.4,13.5,1.0,14,6,6,False,13.5,0
2025-06-29 15:00:00,28.9,72,20.9,1003.5,0.4,11.8,1.0,15,6,6,False,11.8,0
2025-06-29 16:00:00,27.2,84,7.9,1003.6,2.2,13.3,1.0,16,6,6,False,13.3,0
2025-06-29 17:00:00,27.6,83,3.8,1003.4,0.0,10.6,1.0,17,6,6,False,10.6,0
2025-06-29 18:00:00,27.6,84,1.8,1003.7,0.0,12.9,1.0,18,6,6,False,12.9,0
2025-06-29 19:00:00,27.2,87,2.8,1004.0,0.0,20.3,1.0,19,6,6,False,20.3,0
2025-06-29 20:00:00,26.9,86,4.5,1004.4,0.0,24.1,1.0,20,6,6,False,24.1,0
2025-06-29 21:00:00,26.8,86,5.2,1005.3,0.0,21.1,1.0,21,6,6,False,21.1,0
2025-06-29 22:00:00,26.5,86,5.7,1006.0,0.0,18.8,1.0,22,6,6,False,18.8,0
2025-06-29 23:00:00,26.1,87,5.5,1006.3,0.0,16.3,1.0,23,6,6,False,16.3,0
2025-06-30 00:00:00,25.7,90,4.8,1006.0,0.0,16.2,1.0,0,6,0,False,16.2,0
2025-06-30 01:00:00,25.5,91,5.4,1005.8,0.0,22.0,1.0,1,6,0,False,22.0,0
2025-06-30 02:00:00,25.3,91,5.9,1005.2,0.0,28.7,1.0,2,6,0,False,28.7,0
2025-06-30 03:00:00,25.2,90,7.0,1005.2,0.0,35.6,1.0,3,6,0,False,35.6,0
2025-06-30 04:00:00,25.0,91,6.9,1005.0,0.0,39.7,1.0,4,6,0,False,39.7,0
2025-06-30 05:00:00,24.9,91,6.1,1005.0,0.0,39.4,1.0,5,6,0,False,39.4,0
2025-06-30 06:00:00,24.8,92,6.5,1005.4,0.0,36.8,1.0,6,6,0,False,36.8,0
2025-06-30 07:00:00,25.9,88,5.6,1005.9,0.0,31.8,1.0,7,6,0,False,31.8,0
2025-06-30 08:00:00,27.6,82,5.5,1005.8,0.0,34.9,1.0,8,6,0,False,34.9,0
2025-06-30 09:00:00,28.8,77,5.6,1006.0,0.0,17.9,1.0,9,6,0,False,17.9,0
2025-06-30 10:00:00,30.3,69,8.4,1005.8,0.1,13.0,1.0,10,6,0,False,13.0,0
2025-06-30 11:00:00,31.4,63,10.0,1005.6,0.0,11.4,1.0,11,6,0,False,11.4,0
2025-06-30 12:00:00,32.0,60,12.2,1005.0,0.0,9.45,1.0,12,6,0,False,9.45,0
2025-06-30 13:00:00,32.3,57,14.1,1004.5,0.0,10.6,1.0,13,6,0,False,10.6,0
2025-06-30 14:00:00,32.5,56,14.0,1003.2,0.1,11.4,1.0,14,6,0,False,11.4,0
2025-06-30 15:00:00,32.0,57,15.3,1002.7,0.2,16.0,1.0,15,6,0,False,16.0,0
2025-06-30 16:00:00,30.5,62,16.2,1002.9,0.4,19.9,1.0,16,6,0,False,19.9,0
2025-06-30 17:00:00,28.5,76,9.2,1003.4,0.3,23.1,1.0,17,6,0,False,23.1,0
2025-06-30 18:00:00,28.0,82,5.1,1004.0,0.0,24.4,1.0,18,6,0,False,24.4,0
2025-06-30 19:00:00,27.6,86,4.5,1004.4,0.0,34.1,1.0,19,6,0,False,34.1,0
2025-06-30 20:00:00,27.5,84,6.2,1004.8,0.0,46.9,1.0,20,6,0,False,46.9,0
2025-06-30 21:00:00,27.3,85,5.1,1005.3,0.0,40.6,1.0,21,6,0,False,40.6,0
2025-06-30 22:00:00,27.0,87,4.4,1005.7,0.0,35.3,1.0,22,6,0,False,35.3,0
2025-06-30 23:00:00,26.7,89,4.0,1006.1,0.0,31.4,1.0,23,6,0,False,31.4,0
2025-07-01 00:00:00,26.4,90,5.3,1005.9,0.0,31.7,1.0,0,7,1,False,31.7,0
2025-07-01 01:00:00,26.0,90,6.0,1005.7,0.0,28.8,1.0,1,7,1,False,28.8,0
2025-07-01 02:00:00,25.7,89,5.6,1005.1,0.0,27.9,1.0,2,7,1,False,27.9,0
2025-07-01 03:00:00,25.4,90,6.5,1004.8,0.0,25.6,1.0,3,7,1,False,25.6,0
2025-07-01 04:00:00,25.1,91,7.2,1004.9,0.0,20.8,1.0,4,7,1,False,20.8,0
2025-07-01 05:00:00,25.0,91,7.3,1004.9,0.0,31.9,1.0,5,7,1,False,31.9,0
2025-07-01 06:00:00,25.1,92,5.2,1005.1,0.0,28.4,1.0,6,7,1,False,28.4,0
2025-07-01 07:00:00,26.1,90,4.4,1005.8,0.0,26.7,1.0,7,7,1,False,26.7,0
2025-07-01 08:00:00,28.1,85,7.0,1006.7,0.0,26.7,1.0,8,7,1,False,26.7,0
2025-07-01 09:00:00,29.0,83,7.7,1006.7,0.4,19.5,1.0,9,7,1,False,19.5,0
2025-07-01 10:00:00,29.9,80,6.4,1006.6,0.4,21.6,1.0,10,7,1,False,21.6,0
2025-07-01 11:00:00,30.6,75,6.0,1006.1,0.4,21.5,1.0,11,7,1,False,21.5,0
2025-07-01 12:00:00,30.9,72,7.8,1005.3,0.3,12.2,1.0,12,7,1,False,12.2,0
2025-07-01 13:00:00,26.7,86,5.6,1005.0,10.9,13.1,1.0,13,7,1,False,13.1,0
2025-07-01 14:00:00,26.5,89,5.4,1004.7,0.8,15.6,1.0,14,7,1,False,15.6,0
2025-07-01 15:00:00,27.1,87,6.7,1004.0,1.0,14.6,1.0,15,7,1,False,14.6,0
2025-07-01 16:00:00,26.9,86,8.8,1004.0,0.2,18.7,1.0,16,7,1,False,18.7,0
2025-07-01 17:00:00,26.9,86,7.6,1004.7,0.1,23.0,1.0,17,7,1,False,23.0,0
2025-07-01 18:00:00,26.6,88,3.8,1005.5,0.1,33.6,1.0,18,7,1,False,33.6,0
2025-07-01 19:00:00,26.5,90,2.6,1005.8,0.0,38.4,1.0,19,7,1,False,38.4,0
2025-07-01 20:00:00,26.3,95,2.7,1005.2,1.1,38.1,1.0,20,7,1,False,38.1,0
2025-07-01 21:00:00,26.2,94,3.0,1005.5,0.2,34.6,1.0,21,7,1,False,34.6,0
2025-07-01 22:00:00,26.3,93,8.2,1006.5,0.0,34.9,1.0,22,7,1,False,34.9,0
2025-07-01 23:00:00,26.2,93,8.1,1006.6,0.0,35.4,1.0,23,7,1,False,35.4,0
2025-07-02 00:00:00,25.7,96,3.5,1006.7,0.0,33.9,1.0,0,7,2,False,33.9,0
2025-07-02 01:00:00,25.8,96,10.1,1006.3,0.1,29.8,1.0,1,7,2,False,29.8,0
2025-07-02 02:00:00,25.0,95,9.5,1005.8,0.2,37.2,1.0,2,7,2,False,37.2,0
2025-07-02 03:00:00,24.6,96,8.6,1005.2,0.1,31.8,1.0,3,7,2,False,31.8,0
2025-07-02 04:00:00,24.4,97,7.5,1005.4,0.1,22.9,1.0,4,7,2,False,22.9,0
2025-07-02 05:00:00,24.4,98,4.7,1005.6,0.0,13.0,1.0,5,7,2,False,13.0,0
2025-07-02 06:00:00,24.5,97,2.7,1006.0,0.0,14.7,1.0,6,7,2,False,14.7,0
2025-07-02 07:00:00,25.2,94,3.3,1006.8,0.0,18.7,1.0,7,7,2,False,18.7,0
2025-07-02 08:00:00,26.9,87,8.1,1006.9,0.0,28.7,1.0,8,7,2,False,28.7,0
2025-07-02 09:00:00,28.3,81,8.7,1007.2,0.0,30.2,1.0,9,7,2,False,30.2,0
2025-07-02 10:00:00,29.3,76,9.7,1007.1,0.1,30.4,1.0,10,7,2,False,30.4,0
2025-07-02 11:00:00,30.3,73,9.8,1006.8,0.2,22.4,1.0,11,7,2,False,22.4,0
2025-07-02 12:00:00,30.9,72,10.2,1006.1,0.2,15.5,1.0,12,7,2,False,15.5,0
2025-07-02 13:00:00,30.6,71,13.8,1005.5,0.2,17.0,1.0,13,7,2,False,17.0,0
2025-07-02 14:00:00,29.7,71,3.9,1005.9,5.1,27.8,1.0,14,7,2,False,27.8,0
2025-07-02 15:00:00,27.4,83,9.0,1005.6,6.6,28.8,1.0,15,7,2,False,28.8,0
2025-07-02 16:00:00,26.9,87,10.1,1005.6,0.2,25.5,1.0,16,7,2,False,25.5,0
2025-07-02 17:00:00,26.0,87,11.6,1005.9,0.8,24.2,1.0,17,7,2,False,24.2,0
2025-07-02 18:00:00,25.5,92,6.5,1006.8,0.7,30.4,1.0,18,7,2,False,30.4,0
2025-07-02 19:00:00,25.4,94,2.2,1007.2,0.6,41.9,1.0,19,7,2,False,41.9,0
2025-07-02 20:00:00,26.4,88,6.8,1007.4,0.3,43.9,1.0,20,7,2,False,43.9,0
2025-07-02 21:00:00,25.6,92,2.9,1007.7,0.2,21.0,1.0,21,7,2,False,21.0,0
2025-07-02 22:00:00,25.6,94,9.0,1007.9,0.0,16.2,1.0,22,7,2,False,16.2,0
2025-07-02 23:00:00,25.2,95,9.3,1008.1,0.0,19.1,1.0,23,7,2,False,19.1,0
2025-07-03 00:00:00,25.1,95,10.3,1007.8,0.0,21.8,1.0,0,7,3,False,21.8,0
2025-07-03 01:00:00,25.0,96,9.7,1007.6,0.0,24.8,1.0,1,7,3,False,24.8,0
2025-07-03 02:00:00,25.0,96,7.0,1007.0,0.0,18.4,1.0,2,7,3,False,18.4,0
2025-07-03 03:00:00,24.8,96,7.0,1006.5,0.0,19.3,1.0,3,7,3,False,19.3,0
2025-07-03 04:00:00,24.6,97,7.1,1006.5,0.0,18.4,1.0,4,7,3,False,18.4,0
2025-07-03 05:00:00,24.5,98,6.7,1006.6,0.0,30.5,1.0,5,7,3,False,30.5,0
2025-07-03 06:00:00,24.6,97,6.8,1007.0,0.0,36.6,1.0,6,7,3,False,36.6,0
2025-07-03 07:00:00,25.3,94,9.7,1007.7,0.0,34.4,1.0,7,7,3,False,34.4,0
2025-07-03 08:00:00,26.9,87,8.3,1008.0,0.2,34.6,1.0,8,7,3,False,34.6,0
2025-07-03 09:00:00,28.0,80,8.5,1008.3,0.0,32.1,1.0,9,7,3,False,32.1,0
2025-07-03 10:00:00,29.4,73,9.7,1008.2,0.1,31.1,1.0,10,7,3,False,31.1,0
2025-07-03 11:00:00,30.5,66,10.9,1007.7,0.1,27.2,1.0,11,7,3,False,27.2,0
2025-07-03 12:00:00,31.1,64,10.2,1006.8,0.0,19.7,1.0,12,7,3,False,19.7,0
2025-07-03 13:00:00,31.6,63,8.9,1006.3,0.0,14.8,1.0,13,7,3,False,14.8,0
2025-07-03 14:00:00,31.8,63,9.1,1005.5,0.1,15.4,1.0,14,7,3,False,15.4,0
2025-07-03 15:00:00,26.8,82,17.5,1005.9,5.9,21.8,1.0,15,7,3,False,21.8,0
2025-07-03 16:00:00,26.6,87,10.8,1006.1,1.6,24.6,1.0,16,7,3,False,24.6,0
2025-07-03 17:00:00,26.6,87,8.1,1006.3,0.3,25.1,1.0,17,7,3,False,25.1,0
2025-07-03 18:00:00,26.4,89,6.1,1007.0,0.4,16.9,1.0,18,7,3,False,16.9,0
2025-07-03 19:00:00,26.0,91,3.7,1007.6,0.2,17.0,1.0,19,7,3,False,17.0,0
2025-07-03 20:00:00,25.6,92,5.1,1008.2,0.0,39.7,1.0,20,7,3,False,39.7,0
2025-07-03 21:00:00,25.5,93,1.8,1008.6,0.0,32.3,1.0,21,7,3,False,32.3,0
2025-07-03 22:00:00,25.4,93,2.7,1008.6,0.0,33.9,1.0,22,7,3,False,33.9,0
2025-07-03 23:00:00,25.1,94,4.5,1008.5,0.0,34.8,1.0,23,7,3,False,34.8,0
2025-07-04 00:00:00,24.9,95,3.7,1008.2,0.0,25.2,1.0,0,7,4,False,25.2,0
2025-07-04 01:00:00,24.8,96,5.3,1007.6,0.0,28.1,1.0,1,7,4,False,28.1,0
2025-07-04 02:00:00,24.6,95,4.2,1006.9,0.0,24.4,1.0,2,7,4,False,24.4,0
2025-07-04 03:00:00,24.5,96,3.1,1006.5,0.0,20.5,1.0,3,7,4,False,20.5,0
2025-07-04 04:00:00,24.5,96,3.3,1006.6,0.0,17.1,1.0,4,7,4,False,17.1,0
2025-07-04 05:00:00,24.2,97,2.1,1006.7,0.0,21.4,1.0,5,7,4,False,21.4,0
2025-07-04 06:00:00,24.4,97,3.1,1007.2,0.0,32.3,1.0,6,7,4,False,32.3,0
2025-07-04 07:00:00,25.5,93,3.0,1007.9,0.0,43.1,1.0,7,7,4,False,43.1,0
2025-07-04 08:00:00,27.3,84,2.5,1008.0,0.0,45.8,1.0,8,7,4,False,45.8,0
2025-07-04 09:00:00,28.8,75,6.8,1008.2,0.1,33.8,1.0,9,7,4,False,33.8,0
2025-07-04 10:00:00,30.0,69,7.7,1007.9,0.0,22.5,1.0,10,7,4,False,22.5,0
2025-07-04 11:00:00,30.8,64,12.7,1007.6,0.2,17.4,1.0,11,7,4,False,17.4,0
2025-07-04 12:00:00,31.5,62,11.1,1006.8,0.0,13.4,1.0,12,7,4,False,13.4,0
2025-07-04 13:00:00,31.7,62,10.9,1005.6,0.4,13.0,1.0,13,7,4,False,13.0,0
2025-07-04 14:00:00,31.5,66,9.0,1004.4,0.7,17.0,1.0,14,7,4,False,17.0,0
2025-07-04 15:00:00,31.5,64,12.8,1004.1,0.1,17.5,1.0,15,7,4,False,17.5,0
2025-07-04 16:00:00,28.6,80,9.7,1004.4,2.4,29.5,1.0,16,7,4,False,29.5,0
2025-07-04 17:00:00,28.8,81,8.0,1004.6,0.0,40.3,1.0,17,7,4,False,40.3,0
2025-07-04 18:00:00,28.3,81,9.2,1005.3,0.3,38.5,1.0,18,7,4,False,38.5,0
2025-07-04 19:00:00,27.5,86,7.2,1005.8,0.0,46.0,1.0,19,7,4,False,46.0,0
2025-07-04 20:00:00,27.0,90,5.5,1006.7,0.0,49.4,1.0,20,7,4,False,49.4,0
2025-07-04 21:00:00,26.8,90,6.6,1007.5,0.0,41.2,1.0,21,7,4,False,41.2,0
2025-07-04 22:00:00,26.5,90,6.2,1007.6,0.0,30.2,1.0,22,7,4,False,30.2,0
2025-07-04 23:00:00,26.1,91,6.9,1007.5,0.0,36.0,1.0,23,7,4,False,36.0,0
2025-07-05 00:00:00,25.8,93,5.0,1007.1,0.0,28.3,1.0,0,7,5,False,28.3,0
2025-07-05 01:00:00,25.5,94,4.9,1006.3,0.0,25.2,1.0,1,7,5,False,25.2,0
2025-07-05 02:00:00,25.5,94,5.0,1006.0,0.0,33.7,1.0,2,7,5,False,33.7,0
2025-07-05 03:00:00,25.2,95,6.2,1005.9,0.0,41.7,1.0,3,7,5,False,41.7,0
2025-07-05 04:00:00,25.1,95,6.9,1005.8,0.0,21.6,1.0,4,7,5,False,21.6,0
2025-07-05 05:00:00,25.0,95,5.8,1005.9,0.0,14.6,1.0,5,7,5,False,14.6,0
2025-07-05 06:00:00,25.1,95,5.2,1006.3,0.0,20.8,1.0,6,7,5,False,20.8,0
2025-07-05 07:00:00,26.2,91,7.9,1006.7,0.0,23.9,1.0,7,7,5,False,23.9,0
2025-07-05 08:00:00,27.6,87,7.5,1007.0,0.0,25.1,1.0,8,7,5,False,25.1,0
2025-07-05 09:00:00,28.9,81,9.5,1007.2,0.0,16.8,1.0,9,7,5,False,16.8,0
2025-07-05 10:00:00,30.0,77,10.1,1006.6,0.1,15.8,1.0,10,7,5,False,15.8,0
2025-07-05 11:00:00,30.8,72,9.2,1006.2,0.1,14.7,1.0,11,7,5,False,14.7,0
2025-07-05 12:00:00,31.6,67,9.0,1005.2,0.0,14.4,1.0,12,7,5,False,14.4,0
2025-07-05 13:00:00,32.2,63,9.9,1004.5,0.0,10.3,1.0,13,7,5,False,10.3,0
2025-07-05 14:00:00,31.5,65,12.7,1003.7,0.0,11.2,1.0,14,7,5,False,11.2,0
2025-07-05 15:00:00,28.5,81,11.8,1003.6,0.9,14.5,1.0,15,7,5,False,14.5,0
